attacker,defender,overtake,year,race_name,round_number,event_date,lap_number,total_laps,race_progress,attacker_position,defender_position,attacker_lap_time,defender_lap_time,gap_ahead,pace_delta,attacker_speed_i1,defender_speed_i1,attacker_speed_i2,defender_speed_i2,attacker_finish_line_speed,defender_finish_line_speed,attacker_straight_speed,defender_straight_speed,speed_i1_delta,speed_i2_delta,speed_fl_delta,speed_st_delta,safety_car,yellow_flag,attacker_tyre_compound,defender_tyre_compound,attacker_tyre_age,defender_tyre_age,tyre_age_difference,attacker_stint,defender_stint,attacker_fresh_tyre,defender_fresh_tyre,pit_stop_involved,track,sector,sector_type,is_in_drs_zone,drs_zone_length,track_type,attacker_qualification_rank,defender_qualification_rank,air_temp,track_temp,humidity,rainfall,wind_speed,overtake_within_2,overtake_within_3,sector1_delta,sector2_delta,sector3_delta,strongest_sector,compound_mismatch,attacker_team,defender_team,same_team,gap_to_car_ahead,gap_to_car_behind,drs_train_size,race_phase,stint_phase,attacker_overtake_rate_last5,defender_defend_rate_last5,attacker_team_pace_rank,defender_team_pace_rank,team_delta,attacker_positions_gained_avg,defender_positions_gained_avg,attacker_quali_vs_teammate,defender_quali_vs_teammate,attacker_race_pace_vs_teammate,defender_race_pace_vs_teammate
NOR,SAI,False,2024,Belgian Grand Prix,14,2024-07-28,8,44,0.1818,7,6,110.298,110.385,0.8200000000001637,0.0870000000000033,0.0,0.0,200.0,202.0,218.0,219.0,314.0,314.0,0.0,-2.0,-1.0,0.0,False,False,MEDIUM,HARD,8,8,0,1,1,True,True,False,SPA-FRANCORCHAMPS,1,mixed,False,0,medium-speed,4,7,21.4,42.6,49.0,False,0.6,False,False,0.11200000000000188,-0.02499999999999858,0.0,0,True,McLaren,Ferrari,False,0.8029999999998836,0.762000000000171,5,opening,mid,0.08196721311475409,0.9436619718309859,3.0,2.8,0.20000000000000018,-0.8,-0.8,2.2,0.2,-0.10725851736632422,0.43651078158634676
VER,NOR,False,2024,Belgian Grand Prix,14,2024-07-28,8,44,0.1818,8,7,110.094,110.298,0.762000000000171,0.20400000000000773,0.0,0.0,199.0,200.0,219.0,218.0,309.0,314.0,0.0,-1.0,1.0,-5.0,False,False,MEDIUM,MEDIUM,8,8,0,1,1,True,True,False,SPA-FRANCORCHAMPS,1,mixed,False,0,medium-speed,11,4,21.4,42.6,49.0,False,0.6,False,False,0.10099999999999909,0.1319999999999979,-0.028999999999999915,1,False,Red Bull Racing,McLaren,False,0.8200000000001637,3.1729999999997744,5,opening,mid,0.1,1.0,2.0,3.0,-1.0,0.2,-0.8,6.75,2.2,0.9239371505687259,-0.10725851736632422
BOT,GAS,True,2024,Belgian Grand Prix,14,2024-07-28,8,44,0.1818,12,11,111.417,111.388,0.8440000000000509,-0.028999999999996362,331.0,315.0,197.0,196.0,218.0,216.0,313.0,0.0,16.0,1.0,2.0,313.0,False,False,MEDIUM,MEDIUM,8,8,0,1,1,True,True,True,SPA-FRANCORCHAMPS,1,mixed,False,0,medium-speed,14,12,21.4,42.6,49.0,False,0.6,True,True,0.35400000000000276,-0.30700000000000216,-0.07600000000000051,0,False,Kick Sauber,Alpine,False,1.0320000000001528,2.7929999999996653,2,opening,mid,0.11016949152542373,0.8918918918918919,8.2,7.6,0.5999999999999996,-0.2,2.2,3.6,-0.75,0.6034541104664697,-0.051009795291150795
SAI,RUS,True,2024,Belgian Grand Prix,14,2024-07-28,9,44,0.2045,6,5,110.296,110.142,0.6400000000003274,-0.15400000000001057,333.0,328.0,199.0,199.0,218.0,217.0,316.0,313.0,5.0,0.0,1.0,3.0,False,False,HARD,MEDIUM,9,9,0,1,1,True,True,True,SPA-FRANCORCHAMPS,1,mixed,False,0,medium-speed,7,6,21.5,42.9,48.0,False,2.9,True,True,0.3219999999999992,-0.42900000000000205,-0.0470000000000006,0,True,Ferrari,Mercedes,False,1.356999999999971,0.7330000000001746,4,opening,mid,0.08333333333333333,0.9354838709677419,2.8,4.0,-1.2000000000000002,-0.8,0.6,0.2,-1.4,0.43651078158634676,1.233745627062484
NOR,SAI,False,2024,Belgian Grand Prix,14,2024-07-28,9,44,0.2045,7,6,110.298,110.296,0.7330000000001746,-0.001999999999995339,326.0,333.0,198.0,199.0,218.0,218.0,316.0,316.0,-7.0,-1.0,0.0,0.0,False,False,MEDIUM,HARD,9,9,0,1,1,True,True,False,SPA-FRANCORCHAMPS,1,mixed,False,0,medium-speed,4,7,21.5,42.9,48.0,False,2.9,False,False,-0.062000000000001165,-0.03300000000000125,0.09299999999999997,2,True,McLaren,Ferrari,False,0.6400000000003274,0.5579999999999927,4,opening,mid,0.08196721311475409,0.9436619718309859,3.0,2.8,0.20000000000000018,-0.8,-0.8,2.2,0.2,-0.10725851736632422,0.43651078158634676
VER,NOR,False,2024,Belgian Grand Prix,14,2024-07-28,9,44,0.2045,8,7,110.609,110.298,0.5579999999999927,-0.31099999999999284,338.0,326.0,199.0,198.0,219.0,218.0,310.0,316.0,12.0,1.0,1.0,-6.0,False,False,MEDIUM,MEDIUM,9,9,0,1,1,True,True,True,SPA-FRANCORCHAMPS,1,mixed,False,0,medium-speed,11,4,21.5,42.9,48.0,False,2.9,False,False,0.03400000000000247,-0.18099999999999739,-0.16400000000000148,0,False,Red Bull Racing,McLaren,False,0.7330000000001746,3.9049999999997453,4,opening,mid,0.1,1.0,2.0,3.0,-1.0,0.2,-0.8,6.75,2.2,0.9239371505687259,-0.10725851736632422
NOR,SAI,False,2024,Belgian Grand Prix,14,2024-07-28,10,44,0.2273,6,5,110.334,110.182,0.7349999999996726,-0.15200000000000102,335.0,332.0,198.0,201.0,218.0,219.0,315.0,314.0,3.0,-3.0,-1.0,1.0,False,False,MEDIUM,HARD,10,10,0,1,1,True,True,False,SPA-FRANCORCHAMPS,1,mixed,False,0,medium-speed,4,7,21.4,43.1,49.0,False,3.3,False,False,0.12099999999999866,-0.2629999999999981,-0.010000000000001563,0,True,McLaren,Ferrari,False,1.8119999999998981,1.5289999999995416,2,opening,mid,0.08196721311475409,0.9436619718309859,3.0,2.8,0.20000000000000018,-0.8,-0.8,2.2,0.2,-0.10725851736632422,0.43651078158634676
NOR,SAI,False,2024,Belgian Grand Prix,14,2024-07-28,11,44,0.25,4,3,110.009,109.522,0.8869999999997162,-0.48699999999999477,331.0,315.0,197.0,200.0,216.0,216.0,314.0,312.0,16.0,-3.0,0.0,2.0,False,False,MEDIUM,HARD,11,11,0,1,1,True,True,False,SPA-FRANCORCHAMPS,1,mixed,False,0,medium-speed,4,7,21.4,43.3,49.0,False,2.2,False,False,0.23499999999999943,-0.625,-0.09700000000000131,0,True,McLaren,Ferrari,False,7.925000000000182,4.362999999999374,2,opening,mid,0.08196721311475409,0.9436619718309859,3.0,2.8,0.20000000000000018,-0.8,-0.8,2.2,0.2,-0.10725851736632422,0.43651078158634676
GAS,HUL,False,2024,Belgian Grand Prix,14,2024-07-28,11,44,0.25,18,17,109.589,109.727,0.5560000000004948,0.13800000000000523,331.0,318.0,201.0,199.0,221.0,218.0,314.0,315.0,13.0,2.0,3.0,-1.0,False,False,HARD,HARD,2,4,-2,2,2,True,True,False,SPA-FRANCORCHAMPS,1,mixed,False,0,medium-speed,12,16,21.4,43.3,49.0,False,2.2,False,False,0.125,-0.03399999999999892,0.0470000000000006,0,False,Alpine,Haas F1 Team,False,1.7929999999996653,3.681999999999789,2,opening,fresh,0.038461538461538464,0.7894736842105263,7.6,6.8,0.7999999999999998,2.2,-2.5,-0.75,4.5,-0.051009795291150795,0.2785101217532535
GAS,HUL,False,2024,Belgian Grand Prix,14,2024-07-28,12,44,0.2727,17,16,109.78,109.825,0.4179999999996653,0.045000000000001705,334.0,329.0,197.0,201.0,221.0,217.0,315.0,316.0,5.0,-4.0,4.0,-1.0,False,False,HARD,HARD,3,5,-2,2,2,True,True,False,SPA-FRANCORCHAMPS,1,mixed,False,0,medium-speed,12,16,21.6,43.3,51.0,False,2.3,False,False,0.05799999999999983,-0.054000000000002046,0.04100000000000037,0,False,Alpine,Haas F1 Team,False,1.5750000000007276,12.054000000000087,2,middle,fresh,0.038461538461538464,0.7894736842105263,7.6,6.8,0.7999999999999998,2.2,-2.5,-0.75,4.5,-0.051009795291150795,0.2785101217532535
RUS,PER,False,2024,Belgian Grand Prix,14,2024-07-28,13,44,0.2955,8,7,108.702,108.772,0.931999999999789,0.07000000000000739,330.0,322.0,202.0,202.0,221.0,221.0,315.0,311.0,8.0,0.0,0.0,4.0,False,False,HARD,MEDIUM,3,2,1,2,2,True,True,False,SPA-FRANCORCHAMPS,1,mixed,False,0,medium-speed,6,2,21.5,42.9,51.0,False,2.4,False,False,0.2710000000000008,-0.24200000000000443,0.04100000000000037,0,True,Mercedes,Red Bull Racing,False,6.6340000000000146,1.2650000000003274,2,middle,fresh,0.16666666666666666,0.9166666666666666,4.0,2.0,2.0,0.6,0.0,-1.4,-6.75,1.233745627062484,-0.9239371505687259
GAS,HUL,False,2024,Belgian Grand Prix,14,2024-07-28,13,44,0.2955,15,14,110.048,109.805,0.37299999999959255,-0.242999999999995,348.0,331.0,197.0,199.0,218.0,218.0,317.0,0.0,17.0,-2.0,0.0,317.0,False,False,HARD,HARD,4,6,-2,2,2,True,True,False,SPA-FRANCORCHAMPS,1,mixed,False,0,medium-speed,12,16,21.5,42.9,51.0,False,2.4,False,False,0.19500000000000028,-0.3999999999999986,-0.038000000000000256,0,False,Alpine,Haas F1 Team,False,1.4539999999997235,1.1370000000006257,2,middle,fresh,0.038461538461538464,0.7894736842105263,7.6,6.8,0.7999999999999998,2.2,-2.5,-0.75,4.5,-0.051009795291150795,0.2785101217532535
PER,PIA,False,2024,Belgian Grand Prix,14,2024-07-28,14,44,0.3182,6,5,108.394,108.239,0.8540000000002692,-0.15500000000000114,328.0,317.0,203.0,204.0,219.0,218.0,313.0,316.0,11.0,-1.0,1.0,-3.0,False,False,MEDIUM,HARD,3,3,0,2,2,True,True,False,SPA-FRANCORCHAMPS,1,mixed,False,0,medium-speed,2,5,21.6,42.8,51.0,False,1.4,False,False,0.2469999999999999,-0.23100000000000165,-0.17099999999999937,0,True,Red Bull Racing,McLaren,False,2.0850000000000364,0.86200000000008,4,middle,fresh,0.2222222222222222,0.9591836734693877,2.0,3.0,-1.0,0.0,0.4,-6.75,-2.2,-0.9239371505687259,0.10725851736632422
RUS,PER,False,2024,Belgian Grand Prix,14,2024-07-28,14,44,0.3182,7,6,108.265,108.394,0.86200000000008,0.1290000000000049,333.0,328.0,203.0,203.0,221.0,219.0,0.0,313.0,5.0,0.0,2.0,-313.0,False,False,HARD,MEDIUM,4,3,1,2,2,True,True,False,SPA-FRANCORCHAMPS,1,mixed,False,0,medium-speed,6,2,21.6,42.8,51.0,False,1.4,False,False,-0.07499999999999929,0.07500000000000284,0.12900000000000134,2,True,Mercedes,Red Bull Racing,False,0.8540000000002692,0.9939999999996871,4,middle,fresh,0.16666666666666666,0.9166666666666666,4.0,2.0,2.0,0.6,0.0,-1.4,-6.75,1.233745627062484,-0.9239371505687259
VER,RUS,False,2024,Belgian Grand Prix,14,2024-07-28,14,44,0.3182,8,7,108.153,108.265,0.9939999999996871,0.11199999999999477,342.0,333.0,204.0,203.0,222.0,221.0,0.0,0.0,9.0,1.0,1.0,0.0,False,False,HARD,HARD,4,4,0,2,2,True,True,False,SPA-FRANCORCHAMPS,1,mixed,False,0,medium-speed,11,6,21.6,42.8,51.0,False,1.4,False,False,-0.010999999999999233,0.18099999999999739,-0.05799999999999983,1,False,Red Bull Racing,Mercedes,False,0.86200000000008,4.904999999999745,4,middle,fresh,0.1,0.9354838709677419,2.0,4.0,-2.0,0.2,0.6,6.75,-1.4,0.9239371505687259,1.233745627062484
GAS,HUL,False,2024,Belgian Grand Prix,14,2024-07-28,14,44,0.3182,15,14,110.633,110.517,0.6159999999999854,-0.11599999999999966,347.0,349.0,203.0,198.0,217.0,218.0,315.0,321.0,-2.0,5.0,-1.0,-6.0,False,False,HARD,HARD,5,7,-2,2,2,True,True,False,SPA-FRANCORCHAMPS,1,mixed,False,0,medium-speed,12,16,21.6,42.8,51.0,False,1.4,False,True,-0.5019999999999989,0.4230000000000018,-0.036999999999999034,1,False,Alpine,Haas F1 Team,False,14.807000000000698,0.876999999999498,4,middle,fresh,0.038461538461538464,0.7894736842105263,7.6,6.8,0.7999999999999998,2.2,-2.5,-0.75,4.5,-0.051009795291150795,0.2785101217532535
OCO,GAS,True,2024,Belgian Grand Prix,14,2024-07-28,14,44,0.3182,16,15,109.999,110.633,0.876999999999498,0.6340000000000003,349.0,347.0,200.0,203.0,222.0,217.0,323.0,315.0,2.0,-3.0,5.0,8.0,False,False,HARD,HARD,2,5,-3,2,2,True,True,False,SPA-FRANCORCHAMPS,1,mixed,False,0,medium-speed,9,12,21.6,42.8,51.0,False,1.4,True,True,0.5719999999999992,-0.24900000000000233,0.31099999999999994,0,False,Alpine,Alpine,True,0.6159999999999854,0.4149999999999636,4,middle,fresh,0.07142857142857142,0.8918918918918919,7.6,7.6,0.0,2.5,2.2,0.75,-0.75,0.051009795291150795,-0.051009795291150795
BOT,OCO,False,2024,Belgian Grand Prix,14,2024-07-28,14,44,0.3182,17,16,111.793,109.999,0.4149999999999636,-1.7940000000000111,345.0,349.0,197.0,200.0,218.0,222.0,319.0,323.0,-4.0,-3.0,-4.0,-4.0,False,False,HARD,HARD,3,2,1,2,2,True,True,False,SPA-FRANCORCHAMPS,1,mixed,False,0,medium-speed,14,9,21.6,42.8,51.0,False,1.4,False,False,-0.19900000000000162,-1.064,-0.5309999999999988,-1,False,Kick Sauber,Alpine,False,0.876999999999498,5.030999999999949,4,middle,fresh,0.11016949152542373,0.7333333333333333,8.2,7.6,0.5999999999999996,-0.2,2.5,3.6,0.75,0.6034541104664697,0.051009795291150795
SAR,STR,False,2024,Belgian Grand Prix,14,2024-07-28,14,44,0.3182,19,18,111.245,109.194,0.032000000000152795,-2.051000000000002,340.0,325.0,196.0,203.0,217.0,218.0,317.0,311.0,15.0,-7.0,-1.0,6.0,False,False,MEDIUM,MEDIUM,6,2,4,2,2,True,True,False,SPA-FRANCORCHAMPS,1,mixed,False,0,medium-speed,18,15,21.6,42.8,51.0,False,1.4,False,False,-0.15399999999999991,-1.7620000000000005,-0.13500000000000156,-1,False,Williams,Aston Martin,False,5.030999999999949,99.0,2,middle,mid,0.07608695652173914,0.9,8.4,4.8,3.6000000000000005,1.2,0.0,-2.75,-4.2,-0.6331613176799884,-0.4286854218901993
RUS,PER,False,2024,Belgian Grand Prix,14,2024-07-28,15,44,0.3409,7,6,108.315,108.305,0.7329999999992651,-0.009999999999990905,326.0,319.0,204.0,204.0,221.0,217.0,0.0,0.0,7.0,0.0,4.0,0.0,False,False,HARD,MEDIUM,5,4,1,2,2,True,True,False,SPA-FRANCORCHAMPS,1,mixed,False,0,medium-speed,6,2,21.7,43.0,50.0,False,1.1,False,False,0.2190000000000012,-0.31700000000000017,0.08800000000000097,0,True,Mercedes,Red Bull Racing,False,1.0090000000000146,0.8820000000005166,3,middle,fresh,0.16666666666666666,0.9166666666666666,4.0,2.0,2.0,0.6,0.0,-1.4,-6.75,1.233745627062484,-0.9239371505687259
VER,RUS,False,2024,Belgian Grand Prix,14,2024-07-28,15,44,0.3409,8,7,108.229,108.315,0.8820000000005166,0.08599999999999852,339.0,326.0,203.0,204.0,221.0,221.0,313.0,0.0,13.0,-1.0,0.0,313.0,False,False,HARD,HARD,5,5,0,2,2,True,True,False,SPA-FRANCORCHAMPS,1,mixed,False,0,medium-speed,11,6,21.7,43.0,50.0,False,1.1,False,False,0.08899999999999864,0.05799999999999983,-0.06099999999999994,0,False,Red Bull Racing,Mercedes,False,0.7329999999992651,7.618999999999687,3,middle,fresh,0.1,0.9354838709677419,2.0,4.0,-2.0,0.2,0.6,6.75,-1.4,0.9239371505687259,1.233745627062484
OCO,HUL,True,2024,Belgian Grand Prix,14,2024-07-28,15,44,0.3409,14,13,109.476,109.984,0.9749999999994543,0.5079999999999956,334.0,317.0,198.0,199.0,220.0,217.0,319.0,317.0,17.0,-1.0,3.0,2.0,False,False,HARD,HARD,3,8,-5,2,2,True,True,False,SPA-FRANCORCHAMPS,1,mixed,False,0,medium-speed,9,16,21.7,43.0,50.0,False,1.1,True,True,0.389999999999997,-0.08400000000000318,0.20199999999999818,0,False,Alpine,Haas F1 Team,False,1.331000000000131,0.2429999999994834,3,middle,fresh,0.07142857142857142,0.7894736842105263,7.6,6.8,0.7999999999999998,2.5,-2.5,0.75,4.5,0.051009795291150795,0.2785101217532535
GAS,OCO,False,2024,Belgian Grand Prix,14,2024-07-28,15,44,0.3409,15,14,110.429,109.476,0.2429999999994834,-0.953000000000003,340.0,334.0,199.0,198.0,220.0,220.0,319.0,319.0,6.0,1.0,0.0,0.0,False,False,HARD,HARD,6,3,3,2,2,True,True,False,SPA-FRANCORCHAMPS,1,mixed,False,0,medium-speed,12,9,21.7,43.0,50.0,False,1.1,False,False,-0.45099999999999696,-0.3810000000000002,-0.12099999999999866,-1,False,Alpine,Alpine,True,0.9749999999994543,5.494000000000597,3,middle,mid,0.038461538461538464,0.7333333333333333,7.6,7.6,0.0,2.2,2.5,-0.75,0.75,-0.051009795291150795,0.051009795291150795
RUS,PER,False,2024,Belgian Grand Prix,14,2024-07-28,16,44,0.3636,6,5,108.606,108.504,0.7430000000003929,-0.10199999999998965,328.0,313.0,204.0,201.0,221.0,218.0,317.0,0.0,15.0,3.0,3.0,317.0,False,False,HARD,MEDIUM,6,5,1,2,2,True,True,False,SPA-FRANCORCHAMPS,1,mixed,False,0,medium-speed,6,2,21.7,43.0,48.0,False,2.0,False,False,0.44799999999999685,-0.634999999999998,0.08500000000000085,0,True,Mercedes,Red Bull Racing,False,1.2439999999996871,0.7960000000002765,3,middle,mid,0.16666666666666666,0.9166666666666666,4.0,2.0,2.0,0.6,0.0,-1.4,-6.75,1.233745627062484,-0.9239371505687259
VER,RUS,False,2024,Belgian Grand Prix,14,2024-07-28,16,44,0.3636,7,6,108.509,108.606,0.7960000000002765,0.0969999999999942,341.0,328.0,203.0,204.0,218.0,221.0,315.0,317.0,13.0,-1.0,-3.0,-2.0,False,False,HARD,HARD,6,6,0,2,2,True,True,False,SPA-FRANCORCHAMPS,1,mixed,False,0,medium-speed,11,6,21.7,43.0,48.0,False,2.0,False,False,0.07700000000000173,0.10900000000000176,-0.08899999999999864,1,False,Red Bull Racing,Mercedes,False,0.7430000000003929,8.004000000000815,3,middle,mid,0.1,0.9354838709677419,2.0,4.0,-2.0,0.2,0.6,6.75,-1.4,0.9239371505687259,1.233745627062484
ALO,RIC,False,2024,Belgian Grand Prix,14,2024-07-28,16,44,0.3636,12,11,109.54,109.495,0.6090000000003783,-0.045000000000001705,331.0,320.0,201.0,200.0,220.0,217.0,317.0,312.0,11.0,1.0,3.0,5.0,False,False,MEDIUM,MEDIUM,3,8,-5,2,2,True,True,False,SPA-FRANCORCHAMPS,1,mixed,False,0,medium-speed,8,13,21.7,43.0,48.0,False,2.0,False,False,0.36100000000000065,-0.3890000000000029,-0.01699999999999946,0,False,Aston Martin,RB,False,1.9619999999995343,2.313000000000102,2,middle,fresh,0.1111111111111111,0.9504950495049505,4.8,7.2,-2.4000000000000004,0.2,-0.75,4.2,-1.75,0.4286854218901993,0.303296593073334
HUL,OCO,False,2024,Belgian Grand Prix,14,2024-07-28,16,44,0.3636,14,13,110.703,108.997,0.467000000000553,-1.706000000000003,318.0,330.0,199.0,202.0,217.0,219.0,0.0,323.0,-12.0,-3.0,-2.0,-323.0,False,False,HARD,HARD,9,4,5,2,2,True,True,False,SPA-FRANCORCHAMPS,1,mixed,False,0,medium-speed,16,9,21.7,43.0,48.0,False,2.0,False,False,-0.5689999999999991,-0.8600000000000065,-0.277000000000001,-1,False,Haas F1 Team,Alpine,False,2.313000000000102,1.1770000000005894,2,middle,mid,0.07692307692307693,0.7333333333333333,6.8,7.6,-0.7999999999999998,-2.5,2.5,4.5,0.75,0.2785101217532535,0.051009795291150795
RUS,PER,False,2024,Belgian Grand Prix,14,2024-07-28,17,44,0.3864,6,5,108.46,108.492,0.8450000000002547,0.03200000000001069,335.0,314.0,204.0,200.0,220.0,217.0,313.0,311.0,21.0,4.0,3.0,2.0,False,False,HARD,MEDIUM,7,6,1,2,2,True,True,False,SPA-FRANCORCHAMPS,1,mixed,False,0,medium-speed,6,2,21.8,42.8,48.0,False,1.5,False,False,0.49900000000000233,-0.6060000000000016,0.13899999999999935,0,True,Mercedes,Red Bull Racing,False,1.393000000000029,0.6989999999996144,3,middle,mid,0.16666666666666666,0.9166666666666666,4.0,2.0,2.0,0.6,0.0,-1.4,-6.75,1.233745627062484,-0.9239371505687259
VER,RUS,False,2024,Belgian Grand Prix,14,2024-07-28,17,44,0.3864,7,6,108.431,108.46,0.6989999999996144,0.028999999999996362,342.0,335.0,202.0,204.0,220.0,220.0,311.0,313.0,7.0,-2.0,0.0,-2.0,False,False,HARD,HARD,7,7,0,2,2,True,True,False,SPA-FRANCORCHAMPS,1,mixed,False,0,medium-speed,11,6,21.8,42.8,48.0,False,1.5,False,False,0.0799999999999983,-0.009000000000000341,-0.04200000000000159,0,False,Red Bull Racing,Mercedes,False,0.8450000000002547,5.248000000000502,3,middle,mid,0.1,0.9354838709677419,2.0,4.0,-2.0,0.2,0.6,6.75,-1.4,0.9239371505687259,1.233745627062484
ALO,RIC,False,2024,Belgian Grand Prix,14,2024-07-28,17,44,0.3864,11,10,110.031,109.728,0.6540000000004511,-0.3030000000000115,330.0,314.0,199.0,202.0,219.0,217.0,314.0,0.0,16.0,-3.0,2.0,314.0,False,False,MEDIUM,MEDIUM,4,9,-5,2,2,True,True,False,SPA-FRANCORCHAMPS,1,mixed,False,0,medium-speed,8,13,21.8,42.8,48.0,False,1.5,False,False,0.26099999999999923,-0.4480000000000004,-0.11599999999999966,0,False,Aston Martin,RB,False,1.1920000000000073,3.405999999999949,2,middle,fresh,0.1111111111111111,0.9504950495049505,4.8,7.2,-2.4000000000000004,0.2,-0.75,4.2,-1.75,0.4286854218901993,0.303296593073334
HUL,GAS,False,2024,Belgian Grand Prix,14,2024-07-28,17,44,0.3864,15,14,110.966,109.835,0.5869999999995343,-1.1310000000000002,327.0,334.0,196.0,199.0,218.0,218.0,316.0,315.0,-7.0,-3.0,0.0,1.0,False,False,HARD,HARD,10,8,2,2,2,True,True,False,SPA-FRANCORCHAMPS,1,mixed,False,0,medium-speed,16,12,21.8,42.8,48.0,False,1.5,False,False,-0.120000000000001,-0.13599999999999568,-0.875,-1,False,Haas F1 Team,Alpine,False,1.8260000000000218,1.4949999999998909,2,middle,mid,0.07692307692307693,0.8918918918918919,6.8,7.6,-0.7999999999999998,-2.5,2.2,4.5,-0.75,0.2785101217532535,-0.051009795291150795
RUS,PER,False,2024,Belgian Grand Prix,14,2024-07-28,18,44,0.4091,6,5,108.556,108.554,0.8130000000001019,-0.001999999999995339,0.0,315.0,205.0,201.0,220.0,217.0,0.0,0.0,-315.0,4.0,3.0,0.0,False,False,HARD,MEDIUM,8,7,1,2,2,True,True,False,SPA-FRANCORCHAMPS,1,mixed,False,0,medium-speed,6,2,21.9,43.3,49.0,False,1.2,False,True,0.29299999999999926,-0.41899999999999693,0.12399999999999878,0,True,Mercedes,Red Bull Racing,False,1.412000000000262,0.6700000000000728,3,middle,mid,0.16666666666666666,0.9166666666666666,4.0,2.0,2.0,0.6,0.0,-1.4,-6.75,1.233745627062484,-0.9239371505687259
VER,RUS,False,2024,Belgian Grand Prix,14,2024-07-28,18,44,0.4091,7,6,108.896,108.556,0.6700000000000728,-0.3400000000000034,0.0,0.0,202.0,205.0,219.0,220.0,313.0,0.0,0.0,-3.0,-1.0,313.0,False,False,HARD,HARD,8,8,0,2,2,True,True,False,SPA-FRANCORCHAMPS,1,mixed,False,0,medium-speed,11,6,21.9,43.3,49.0,False,1.2,False,False,0.16900000000000048,-0.49200000000000443,-0.01699999999999946,0,False,Red Bull Racing,Mercedes,False,0.8130000000001019,4.338999999999942,3,middle,mid,0.1,0.9354838709677419,2.0,4.0,-2.0,0.2,0.6,6.75,-1.4,0.9239371505687259,1.233745627062484
RIC,ALB,False,2024,Belgian Grand Prix,14,2024-07-28,18,44,0.4091,10,9,109.973,109.892,0.8760000000002037,-0.08100000000000307,323.0,315.0,199.0,198.0,219.0,215.0,311.0,310.0,8.0,1.0,4.0,1.0,False,False,MEDIUM,MEDIUM,10,10,0,2,2,True,True,False,SPA-FRANCORCHAMPS,1,mixed,False,0,medium-speed,13,10,21.9,43.3,49.0,False,1.2,False,False,0.3039999999999985,-0.2920000000000016,-0.09299999999999997,0,False,RB,Williams,False,10.930999999999585,0.9570000000003347,3,middle,mid,0.07142857142857142,0.9767441860465116,7.2,8.4,-1.2000000000000002,-0.75,1.75,-1.75,2.75,0.303296593073334,0.6331613176799884
ALO,RIC,False,2024,Belgian Grand Prix,14,2024-07-28,18,44,0.4091,11,10,109.962,109.973,0.9570000000003347,0.01099999999999568,336.0,323.0,203.0,199.0,218.0,219.0,313.0,311.0,13.0,4.0,-1.0,2.0,False,False,MEDIUM,MEDIUM,5,10,-5,2,2,True,True,False,SPA-FRANCORCHAMPS,1,mixed,False,0,medium-speed,8,13,21.9,43.3,49.0,False,1.2,False,True,0.11599999999999966,-0.12199999999999989,0.01699999999999946,0,False,Aston Martin,RB,False,0.8760000000002037,1.168999999999869,3,middle,fresh,0.1111111111111111,0.9504950495049505,4.8,7.2,-2.4000000000000004,0.2,-0.75,4.2,-1.75,0.4286854218901993,0.303296593073334
HUL,GAS,False,2024,Belgian Grand Prix,14,2024-07-28,18,44,0.4091,14,13,110.49,110.051,0.543999999999869,-0.43899999999999295,347.0,326.0,199.0,202.0,218.0,217.0,317.0,311.0,21.0,-3.0,1.0,6.0,False,False,HARD,HARD,11,9,2,2,2,True,True,False,SPA-FRANCORCHAMPS,1,mixed,False,0,medium-speed,16,12,21.9,43.3,49.0,False,1.2,False,False,0.42600000000000193,-0.8370000000000033,-0.027999999999998693,0,False,Haas F1 Team,Alpine,False,2.230999999999767,0.704000000000633,3,middle,mid,0.07692307692307693,0.8918918918918919,6.8,7.6,-0.7999999999999998,-2.5,2.2,4.5,-0.75,0.2785101217532535,-0.051009795291150795
BOT,HUL,True,2024,Belgian Grand Prix,14,2024-07-28,18,44,0.4091,15,14,110.391,110.49,0.704000000000633,0.09899999999998954,331.0,347.0,201.0,199.0,220.0,218.0,313.0,317.0,-16.0,2.0,2.0,-4.0,False,False,HARD,HARD,7,11,-4,2,2,True,True,False,SPA-FRANCORCHAMPS,1,mixed,False,0,medium-speed,14,16,21.9,43.3,49.0,False,1.2,True,True,-0.3950000000000031,0.4480000000000004,0.045999999999999375,1,False,Kick Sauber,Haas F1 Team,False,0.543999999999869,1.6759999999994761,3,middle,mid,0.11016949152542373,0.7894736842105263,8.2,6.8,1.3999999999999995,-0.2,-2.5,3.6,4.5,0.6034541104664697,0.2785101217532535
RUS,PER,False,2024,Belgian Grand Prix,14,2024-07-28,19,44,0.4318,6,5,108.499,108.695,0.8149999999995998,0.19599999999999795,333.0,313.0,203.0,201.0,221.0,217.0,315.0,312.0,20.0,2.0,4.0,3.0,False,False,HARD,MEDIUM,9,8,1,2,2,True,True,False,SPA-FRANCORCHAMPS,1,mixed,False,0,medium-speed,6,2,22.0,43.3,50.0,False,1.7,True,True,0.43900000000000006,-0.259999999999998,0.01699999999999946,0,True,Mercedes,Red Bull Racing,False,1.8130000000001019,1.0100000000002183,2,middle,mid,0.16666666666666666,0.9166666666666666,4.0,2.0,2.0,0.6,0.0,-1.4,-6.75,1.233745627062484,-0.9239371505687259
