attacker,defender,overtake,year,race_name,round_number,event_date,lap_number,total_laps,race_progress,attacker_position,defender_position,attacker_lap_time,defender_lap_time,gap_ahead,pace_delta,attacker_speed_i1,defender_speed_i1,attacker_speed_i2,defender_speed_i2,attacker_finish_line_speed,defender_finish_line_speed,attacker_straight_speed,defender_straight_speed,speed_i1_delta,speed_i2_delta,speed_fl_delta,speed_st_delta,safety_car,yellow_flag,attacker_tyre_compound,defender_tyre_compound,attacker_tyre_age,defender_tyre_age,tyre_age_difference,attacker_stint,defender_stint,attacker_fresh_tyre,defender_fresh_tyre,pit_stop_involved,track,sector,sector_type,is_in_drs_zone,drs_zone_length,track_type,attacker_qualification_rank,defender_qualification_rank,air_temp,track_temp,humidity,rainfall,wind_speed,overtake_within_2,overtake_within_3,sector1_delta,sector2_delta,sector3_delta,strongest_sector,compound_mismatch,attacker_team,defender_team,same_team,gap_to_car_ahead,gap_to_car_behind,drs_train_size,race_phase,stint_phase,attacker_overtake_rate_last5,defender_defend_rate_last5,attacker_team_pace_rank,defender_team_pace_rank,team_delta,attacker_positions_gained_avg,defender_positions_gained_avg,attacker_quali_vs_teammate,defender_quali_vs_teammate,attacker_race_pace_vs_teammate,defender_race_pace_vs_teammate
HAM,NOR,False,2025,Bahrain Grand Prix,4,2025-04-13,38,57,0.6667,5,4,97.198,95.728,0.3960000000006403,-1.4699999999999989,235.0,233.0,253.0,249.0,284.0,282.0,307.0,329.0,2.0,4.0,2.0,-22.0,False,False,HARD,MEDIUM,6,6,0,3,3,True,True,False,SAKHIR,1,mixed,False,0,medium-speed,9,6,26.7,30.7,45.0,False,2.4,False,False,-0.8180000000000014,-0.33800000000000097,-0.31400000000000006,-1,True,Ferrari,McLaren,False,2.0850000000000364,1.7089999999998327,2,middle,mid,0.1590909090909091,1.0,3.0,1.0,2.0,0.6,-1.2,-2.6,1.8,-0.5760040099364204,0.14219616495647358
OCO,VER,False,2025,Bahrain Grand Prix,4,2025-04-13,38,57,0.6667,8,7,98.081,96.171,0.5360000000000582,-1.9099999999999966,236.0,235.0,256.0,261.0,283.0,282.0,304.0,331.0,1.0,-5.0,1.0,-27.0,False,False,HARD,MEDIUM,11,12,-1,3,3,True,True,False,SAKHIR,1,mixed,False,0,medium-speed,14,7,26.7,30.7,45.0,False,2.4,False,False,-0.9100000000000001,-0.9400000000000048,-0.05999999999999872,-1,True,Haas F1 Team,Red Bull Racing,False,1.97400000000016,1.2260000000005675,2,middle,mid,0.12987012987012986,0.8974358974358975,8.0,9.0,-1.0,0.0,0.8,-1.8,3.8,0.1380659755683098,-0.01581989065510072
TSU,DOO,False,2025,Bahrain Grand Prix,4,2025-04-13,38,57,0.6667,10,9,98.329,98.144,0.5689999999995052,-0.18499999999998806,230.0,233.0,262.0,258.0,287.0,280.0,321.0,318.0,-3.0,4.0,7.0,3.0,False,False,SOFT,HARD,9,10,-1,3,3,False,True,False,SAKHIR,1,mixed,False,0,medium-speed,10,11,26.7,30.7,45.0,False,2.4,False,False,0.495000000000001,-0.8019999999999996,0.12199999999999989,0,True,Red Bull Racing,Alpine,False,1.2260000000005675,0.4679999999998472,4,middle,mid,0.024691358024691357,0.92,9.0,7.0,2.0,0.0,1.0,-2.8,-8.0,-0.7205363625331046,0.10014746543778585
BEA,TSU,False,2025,Bahrain Grand Prix,4,2025-04-13,38,57,0.6667,11,10,98.308,98.329,0.4679999999998472,0.020999999999986585,237.0,230.0,251.0,262.0,291.0,287.0,330.0,321.0,7.0,-11.0,4.0,9.0,False,False,SOFT,SOFT,6,9,-3,3,3,True,False,False,SAKHIR,1,mixed,False,0,medium-speed,20,10,26.7,30.7,45.0,False,2.4,False,False,-0.013999999999999346,0.12899999999999778,-0.09399999999999764,1,False,Haas F1 Team,Red Bull Racing,False,0.5689999999995052,0.842000000000553,4,middle,mid,0.0,0.8813559322033898,8.0,9.0,-1.0,0.0,0.0,8.0,-2.8,-1.317369696969692,-0.7205363625331046
ALB,BEA,False,2025,Bahrain Grand Prix,4,2025-04-13,38,57,0.6667,12,11,97.871,98.308,0.842000000000553,0.4370000000000118,236.0,237.0,246.0,251.0,293.0,291.0,321.0,330.0,-1.0,-5.0,2.0,-9.0,False,False,MEDIUM,SOFT,6,6,0,3,3,True,True,False,SAKHIR,1,mixed,False,0,medium-speed,15,20,26.7,30.7,45.0,False,2.4,False,False,-0.03200000000000003,0.5840000000000032,-0.11500000000000199,1,True,Williams,Haas F1 Team,False,0.4679999999998472,1.3679999999994834,4,middle,mid,0.03125,1.0,5.0,8.0,-3.0,-0.4,0.0,4.6,8.0,0.03253281055081345,-1.317369696969692
SAI,ANT,False,2025,Bahrain Grand Prix,4,2025-04-13,38,57,0.6667,14,13,98.624,96.985,0.13400000000001455,-1.6389999999999958,237.0,237.0,250.0,241.0,285.0,290.0,312.0,331.0,0.0,9.0,-5.0,-19.0,False,False,HARD,SOFT,6,9,-3,3,4,True,False,False,SAKHIR,1,mixed,False,0,medium-speed,8,5,26.7,30.7,45.0,False,2.4,False,False,-0.9329999999999998,-0.5400000000000063,-0.16600000000000037,-1,True,Williams,Mercedes,False,1.3679999999994834,1.1510000000007494,2,middle,mid,0.10465116279069768,1.0,5.0,4.0,1.0,0.0,0.0,-3.6,-1.0,-0.6028535741134761,-0.4225952380952407
LAW,HUL,False,2025,Bahrain Grand Prix,4,2025-04-13,38,57,0.6667,16,15,97.827,97.91,0.6129999999993743,0.08299999999999841,236.0,234.0,247.0,251.0,291.0,291.0,321.0,320.0,2.0,-4.0,0.0,1.0,False,False,SOFT,MEDIUM,6,11,-5,3,3,True,True,False,SAKHIR,1,mixed,False,0,medium-speed,17,16,26.7,30.7,45.0,False,2.4,False,True,0.038000000000000256,0.03599999999999426,0.008999999999996788,0,True,Racing Bulls,Kick Sauber,False,1.1510000000007494,0.8870000000006257,6,middle,mid,0.0,0.8877551020408163,6.0,2.0,4.0,-1.0,-0.8,-6.0,4.2,0.6505110565110499,-0.006774184876721279
HAD,LAW,False,2025,Bahrain Grand Prix,4,2025-04-13,38,57,0.6667,17,16,97.831,97.827,0.8870000000006257,-0.0040000000000048885,231.0,236.0,258.0,247.0,290.0,291.0,321.0,321.0,-5.0,11.0,-1.0,0.0,False,False,HARD,SOFT,10,6,4,3,3,True,True,False,SAKHIR,1,mixed,False,0,medium-speed,12,17,26.7,30.7,45.0,False,2.4,False,False,-0.09700000000000131,-0.022999999999996135,0.11600000000000321,2,True,Racing Bulls,Racing Bulls,True,0.6129999999993743,0.5879999999997381,6,middle,mid,0.25,0.9629629629629629,6.0,6.0,0.0,0.0,-1.0,6.0,-6.0,-0.6505110565110499,0.6505110565110499
ALO,HAD,False,2025,Bahrain Grand Prix,4,2025-04-13,38,57,0.6667,18,17,97.906,97.831,0.5879999999997381,-0.07500000000000284,0.0,231.0,252.0,258.0,289.0,290.0,323.0,321.0,-231.0,-6.0,-1.0,2.0,False,False,HARD,HARD,6,10,-4,3,3,True,True,False,SAKHIR,1,mixed,False,0,medium-speed,13,12,26.7,30.7,45.0,False,2.4,False,False,0.005000000000002558,0.028999999999996362,-0.10900000000000176,1,False,Aston Martin,Racing Bulls,False,0.8870000000006257,0.5900000000001455,6,middle,mid,0.02531645569620253,0.8571428571428571,10.0,6.0,4.0,0.2,0.0,6.4,6.0,0.8694885733808662,-0.6505110565110499
STR,ALO,False,2025,Bahrain Grand Prix,4,2025-04-13,38,57,0.6667,19,18,98.064,97.906,0.5900000000001455,-0.15799999999998704,0.0,0.0,247.0,252.0,288.0,289.0,328.0,323.0,0.0,-5.0,-1.0,5.0,False,False,HARD,HARD,6,6,0,3,3,True,True,False,SAKHIR,1,mixed,False,0,medium-speed,19,13,26.7,30.7,45.0,False,2.4,False,False,0.055999999999997385,-0.23799999999999955,0.02400000000000091,0,False,Aston Martin,Aston Martin,True,0.5879999999997381,0.5709999999999127,6,middle,mid,0.0821917808219178,0.9425287356321839,10.0,10.0,0.0,-0.4,0.2,-6.4,6.4,-0.8694885733808662,0.8694885733808662
BOR,STR,False,2025,Bahrain Grand Prix,4,2025-04-13,38,57,0.6667,20,19,98.006,98.064,0.5709999999999127,0.057999999999992724,237.0,0.0,252.0,247.0,293.0,288.0,323.0,328.0,237.0,5.0,5.0,-5.0,False,False,MEDIUM,HARD,6,6,0,3,3,True,True,False,SAKHIR,1,mixed,False,0,medium-speed,18,19,26.7,30.7,45.0,False,2.4,False,False,-0.13400000000000034,0.267000000000003,-0.07499999999999929,1,True,Kick Sauber,Aston Martin,False,0.5900000000001455,99.0,6,middle,mid,0.08695652173913043,0.9230769230769231,2.0,10.0,-8.0,-3.0,-0.4,-1.0,-6.4,-0.2173784584980325,-0.8694885733808662
TSU,DOO,False,2025,Bahrain Grand Prix,4,2025-04-13,39,57,0.6842,10,9,97.814,97.529,0.7540000000008149,-0.2849999999999966,233.0,232.0,259.0,258.0,286.0,281.0,322.0,300.0,1.0,1.0,5.0,22.0,False,False,SOFT,HARD,10,11,-1,3,3,False,True,False,SAKHIR,1,mixed,False,0,medium-speed,10,11,26.8,30.7,45.0,False,1.8,False,False,-0.22799999999999798,0.07800000000000296,-0.13500000000000156,1,True,Red Bull Racing,Alpine,False,1.28899999999976,0.4469999999992069,5,middle,mid,0.024691358024691357,0.92,9.0,7.0,2.0,0.0,1.0,-2.8,-8.0,-0.7205363625331046,0.10014746543778585
BEA,TSU,False,2025,Bahrain Grand Prix,4,2025-04-13,39,57,0.6842,11,10,97.908,97.814,0.4469999999992069,-0.0940000000000083,235.0,233.0,259.0,259.0,289.0,286.0,327.0,322.0,2.0,0.0,3.0,5.0,False,False,SOFT,SOFT,7,10,-3,3,3,True,False,False,SAKHIR,1,mixed,False,0,medium-speed,20,10,26.8,30.7,45.0,False,1.8,False,False,0.2789999999999999,-0.4860000000000042,0.11299999999999955,0,False,Haas F1 Team,Red Bull Racing,False,0.7540000000008149,0.8870000000006257,5,middle,mid,0.0,0.8813559322033898,8.0,9.0,-1.0,0.0,0.0,8.0,-2.8,-1.317369696969692,-0.7205363625331046
ANT,BEA,False,2025,Bahrain Grand Prix,4,2025-04-13,39,57,0.6842,12,11,97.577,97.908,0.8870000000006257,0.33100000000000307,233.0,235.0,252.0,259.0,290.0,289.0,330.0,327.0,-2.0,-7.0,1.0,3.0,False,False,SOFT,SOFT,10,7,3,4,3,False,True,False,SAKHIR,1,mixed,False,0,medium-speed,5,20,26.8,30.7,45.0,False,1.8,False,False,0.37299999999999756,-0.14999999999999858,0.10800000000000054,0,False,Mercedes,Haas F1 Team,False,0.4469999999992069,0.4819999999999709,5,middle,mid,0.0,1.0,4.0,8.0,-4.0,0.0,0.0,-1.0,8.0,-0.4225952380952407,-1.317369696969692
ALB,ANT,False,2025,Bahrain Grand Prix,4,2025-04-13,39,57,0.6842,13,12,98.87,97.577,0.4819999999999709,-1.2930000000000064,230.0,233.0,245.0,252.0,289.0,290.0,337.0,330.0,-3.0,-7.0,-1.0,7.0,False,False,MEDIUM,SOFT,7,10,-3,3,4,True,False,False,SAKHIR,1,mixed,False,0,medium-speed,15,5,26.8,30.7,45.0,False,1.8,False,False,-0.4839999999999982,-0.6899999999999977,-0.11899999999999977,-1,True,Williams,Mercedes,False,0.8870000000006257,1.98700000000008,5,middle,mid,0.03125,1.0,5.0,4.0,1.0,-0.4,0.0,4.6,-1.0,0.03253281055081345,-0.4225952380952407
HUL,SAI,False,2025,Bahrain Grand Prix,4,2025-04-13,39,57,0.6842,15,14,98.276,98.292,0.43699999999989814,0.016000000000005343,236.0,233.0,254.0,250.0,291.0,286.0,335.0,311.0,3.0,4.0,5.0,24.0,False,False,MEDIUM,HARD,12,7,5,3,3,True,True,False,SAKHIR,1,mixed,False,0,medium-speed,16,8,26.8,30.7,45.0,False,1.8,False,False,0.19000000000000128,-0.2540000000000049,0.0799999999999983,0,True,Kick Sauber,Williams,False,1.98700000000008,0.5299999999997453,7,middle,mid,0.07352941176470588,0.9454545454545454,2.0,5.0,-3.0,-0.8,0.0,4.2,-3.6,-0.006774184876721279,-0.6028535741134761
LAW,HUL,False,2025,Bahrain Grand Prix,4,2025-04-13,39,57,0.6842,16,15,98.41,98.276,0.5299999999997453,-0.13400000000000034,238.0,236.0,244.0,254.0,291.0,291.0,322.0,335.0,2.0,-10.0,0.0,-13.0,False,False,SOFT,MEDIUM,7,12,-5,3,3,True,True,False,SAKHIR,1,mixed,False,0,medium-speed,17,16,26.8,30.7,45.0,False,1.8,True,True,0.13100000000000023,-0.1629999999999967,-0.10200000000000031,0,True,Racing Bulls,Kick Sauber,False,0.43699999999989814,0.8909999999996217,7,middle,mid,0.0,0.8877551020408163,6.0,2.0,4.0,-1.0,-0.8,-6.0,4.2,0.6505110565110499,-0.006774184876721279
HAD,LAW,False,2025,Bahrain Grand Prix,4,2025-04-13,39,57,0.6842,17,16,98.329,98.41,0.8909999999996217,0.08100000000000307,234.0,238.0,256.0,244.0,291.0,291.0,318.0,322.0,-4.0,12.0,0.0,-4.0,False,False,HARD,SOFT,11,7,4,3,3,True,True,False,SAKHIR,1,mixed,False,0,medium-speed,12,17,26.8,30.7,45.0,False,1.8,False,False,0.0070000000000014495,0.19299999999999784,-0.11899999999999977,1,True,Racing Bulls,Racing Bulls,True,0.5299999999997453,0.6630000000004657,7,middle,mid,0.25,0.9629629629629629,6.0,6.0,0.0,0.0,-1.0,6.0,-6.0,-0.6505110565110499,0.6505110565110499
ALO,HAD,False,2025,Bahrain Grand Prix,4,2025-04-13,39,57,0.6842,18,17,98.391,98.329,0.6630000000004657,-0.06200000000001182,233.0,234.0,246.0,256.0,289.0,291.0,320.0,318.0,-1.0,-10.0,-2.0,2.0,False,False,HARD,HARD,7,11,-4,3,3,True,True,False,SAKHIR,1,mixed,False,0,medium-speed,13,12,26.8,30.7,45.0,False,1.8,False,False,0.0019999999999988916,0.09600000000000364,-0.16000000000000014,1,False,Aston Martin,Racing Bulls,False,0.8909999999996217,0.7479999999995925,7,middle,mid,0.02531645569620253,0.8571428571428571,10.0,6.0,4.0,0.2,0.0,6.4,6.0,0.8694885733808662,-0.6505110565110499
STR,ALO,False,2025,Bahrain Grand Prix,4,2025-04-13,39,57,0.6842,19,18,98.329,98.391,0.7479999999995925,0.06200000000001182,232.0,233.0,256.0,246.0,288.0,289.0,329.0,320.0,-1.0,10.0,-1.0,9.0,False,False,HARD,HARD,7,7,0,3,3,True,True,False,SAKHIR,1,mixed,False,0,medium-speed,19,13,26.8,30.7,45.0,False,1.8,False,False,0.01899999999999835,0.17799999999999727,-0.134999999999998,1,False,Aston Martin,Aston Martin,True,0.6630000000004657,0.51299999999992,7,middle,mid,0.0821917808219178,0.9425287356321839,10.0,10.0,0.0,-0.4,0.2,-6.4,6.4,-0.8694885733808662,0.8694885733808662
BOR,STR,False,2025,Bahrain Grand Prix,4,2025-04-13,39,57,0.6842,20,19,98.433,98.329,0.51299999999992,-0.10400000000001342,232.0,232.0,254.0,256.0,291.0,288.0,317.0,329.0,0.0,-2.0,3.0,-12.0,False,False,MEDIUM,HARD,7,7,0,3,3,True,True,False,SAKHIR,1,mixed,False,0,medium-speed,18,19,26.8,30.7,45.0,False,1.8,False,False,-0.019999999999999574,-0.09899999999999665,0.014999999999997016,2,True,Kick Sauber,Aston Martin,False,0.7479999999995925,99.0,7,middle,mid,0.08695652173913043,0.9230769230769231,2.0,10.0,-8.0,-3.0,-0.4,-1.0,-6.4,-0.2173784584980325,-0.8694885733808662
BEA,TSU,False,2025,Bahrain Grand Prix,4,2025-04-13,40,57,0.7018,11,10,97.303,97.303,0.5410000000001673,0.0,233.0,229.0,255.0,260.0,289.0,287.0,323.0,320.0,4.0,-5.0,2.0,3.0,False,False,SOFT,SOFT,8,11,-3,3,3,True,False,False,SAKHIR,1,mixed,False,0,medium-speed,20,10,26.8,30.7,45.0,False,1.9,False,False,0.14999999999999858,-0.2959999999999994,0.1460000000000008,0,False,Haas F1 Team,Red Bull Racing,False,1.03899999999976,0.5559999999995853,4,middle,mid,0.0,0.8813559322033898,8.0,9.0,-1.0,0.0,0.0,8.0,-2.8,-1.317369696969692,-0.7205363625331046
ANT,BEA,False,2025,Bahrain Grand Prix,4,2025-04-13,40,57,0.7018,12,11,97.273,97.303,0.5559999999995853,0.030000000000001137,236.0,233.0,249.0,255.0,290.0,289.0,0.0,323.0,3.0,-6.0,1.0,-323.0,False,False,SOFT,SOFT,11,8,3,4,3,False,True,False,SAKHIR,1,mixed,False,0,medium-speed,5,20,26.8,30.7,45.0,False,1.9,False,False,-0.03599999999999781,0.14999999999999858,-0.08399999999999963,1,False,Mercedes,Haas F1 Team,False,0.5410000000001673,0.8110000000006039,4,middle,mid,0.0,1.0,4.0,8.0,-4.0,0.0,0.0,-1.0,8.0,-0.4225952380952407,-1.317369696969692
ALB,ANT,False,2025,Bahrain Grand Prix,4,2025-04-13,40,57,0.7018,13,12,97.631,97.273,0.8110000000006039,-0.3580000000000041,233.0,236.0,244.0,249.0,284.0,290.0,321.0,0.0,-3.0,-5.0,-6.0,321.0,False,False,MEDIUM,SOFT,8,11,-3,3,4,True,False,False,SAKHIR,1,mixed,False,0,medium-speed,15,5,26.8,30.7,45.0,False,1.9,False,False,-0.21199999999999974,-0.17099999999999937,0.02499999999999858,2,True,Williams,Mercedes,False,0.5559999999995853,1.4089999999996508,4,middle,mid,0.03125,1.0,5.0,4.0,1.0,-0.4,0.0,4.6,-1.0,0.03253281055081345,-0.4225952380952407
HUL,SAI,False,2025,Bahrain Grand Prix,4,2025-04-13,40,57,0.7018,15,14,98.662,98.454,0.4210000000002765,-0.20800000000001262,235.0,231.0,258.0,253.0,290.0,284.0,331.0,312.0,4.0,5.0,6.0,19.0,False,False,MEDIUM,HARD,13,8,5,3,3,True,True,False,SAKHIR,1,mixed,False,0,medium-speed,16,8,26.8,30.7,45.0,False,1.9,False,True,0.2729999999999997,-0.15500000000000114,-0.3260000000000005,0,True,Kick Sauber,Williams,False,1.4089999999996508,0.6639999999997599,7,middle,mid,0.07352941176470588,0.9454545454545454,2.0,5.0,-3.0,-0.8,0.0,4.2,-3.6,-0.006774184876721279,-0.6028535741134761
LAW,HUL,True,2025,Bahrain Grand Prix,4,2025-04-13,40,57,0.7018,16,15,98.358,98.662,0.6639999999997599,0.30400000000000205,0.0,235.0,247.0,258.0,293.0,290.0,324.0,331.0,-235.0,-11.0,3.0,-7.0,False,False,SOFT,MEDIUM,8,13,-5,3,3,True,True,False,SAKHIR,1,mixed,False,0,medium-speed,17,16,26.8,30.7,45.0,False,1.9,True,True,0.17999999999999972,-0.21399999999999864,0.33800000000000097,2,True,Racing Bulls,Kick Sauber,False,0.4210000000002765,0.8100000000004002,7,middle,mid,0.0,0.8877551020408163,6.0,2.0,4.0,-1.0,-0.8,-6.0,4.2,0.6505110565110499,-0.006774184876721279
HAD,LAW,False,2025,Bahrain Grand Prix,4,2025-04-13,40,57,0.7018,17,16,98.342,98.358,0.8100000000004002,0.016000000000005343,233.0,0.0,254.0,247.0,291.0,293.0,321.0,324.0,233.0,7.0,-2.0,-3.0,False,False,HARD,SOFT,12,8,4,3,3,True,True,False,SAKHIR,1,mixed,False,0,medium-speed,12,17,26.8,30.7,45.0,False,1.9,False,False,-0.13899999999999935,0.3810000000000002,-0.2259999999999991,1,True,Racing Bulls,Racing Bulls,True,0.6639999999997599,0.7249999999994543,7,middle,mid,0.25,0.9629629629629629,6.0,6.0,0.0,0.0,-1.0,6.0,-6.0,-0.6505110565110499,0.6505110565110499
ALO,HAD,False,2025,Bahrain Grand Prix,4,2025-04-13,40,57,0.7018,18,17,98.388,98.342,0.7249999999994543,-0.04600000000000648,0.0,233.0,260.0,254.0,289.0,291.0,315.0,321.0,-233.0,6.0,-2.0,-6.0,False,False,HARD,HARD,8,12,-4,3,3,True,True,False,SAKHIR,1,mixed,False,0,medium-speed,13,12,26.8,30.7,45.0,False,1.9,False,False,-0.0020000000000024443,-0.016000000000005343,-0.028000000000002245,-1,False,Aston Martin,Racing Bulls,False,0.8100000000004002,0.6860000000006039,7,middle,mid,0.02531645569620253,0.8571428571428571,10.0,6.0,4.0,0.2,0.0,6.4,6.0,0.8694885733808662,-0.6505110565110499
STR,ALO,False,2025,Bahrain Grand Prix,4,2025-04-13,40,57,0.7018,19,18,98.375,98.388,0.6860000000006039,0.01300000000000523,236.0,0.0,252.0,260.0,287.0,289.0,325.0,315.0,236.0,-8.0,-2.0,10.0,False,False,HARD,HARD,8,8,0,3,3,True,True,False,SAKHIR,1,mixed,False,0,medium-speed,19,13,26.8,30.7,45.0,False,1.9,False,False,0.08200000000000074,-0.09299999999999642,0.02400000000000091,0,False,Aston Martin,Aston Martin,True,0.7249999999994543,0.6169999999992797,7,middle,mid,0.0821917808219178,0.9425287356321839,10.0,10.0,0.0,-0.4,0.2,-6.4,6.4,-0.8694885733808662,0.8694885733808662
BOR,STR,False,2025,Bahrain Grand Prix,4,2025-04-13,40,57,0.7018,20,19,98.311,98.375,0.6169999999992797,0.06399999999999295,238.0,236.0,254.0,252.0,292.0,287.0,322.0,325.0,2.0,2.0,5.0,-3.0,False,False,MEDIUM,HARD,8,8,0,3,3,True,True,False,SAKHIR,1,mixed,False,0,medium-speed,18,19,26.8,30.7,45.0,False,1.9,False,False,0.010000000000001563,-0.0020000000000024443,0.05600000000000094,2,True,Kick Sauber,Aston Martin,False,0.6860000000006039,99.0,7,middle,mid,0.08695652173913043,0.9230769230769231,2.0,10.0,-8.0,-3.0,-0.4,-1.0,-6.4,-0.2173784584980325,-0.8694885733808662
TSU,DOO,False,2025,Bahrain Grand Prix,4,2025-04-13,41,57,0.7193,10,9,97.495,97.535,0.8490000000001601,0.03999999999999204,0.0,230.0,257.0,258.0,287.0,280.0,326.0,0.0,-230.0,-1.0,7.0,326.0,False,False,SOFT,HARD,12,13,-1,3,3,False,True,False,SAKHIR,1,mixed,False,0,medium-speed,10,11,26.8,30.6,46.0,False,1.9,False,False,0.35999999999999943,-0.2220000000000013,-0.09799999999999898,0,True,Red Bull Racing,Alpine,False,1.2899999999999636,0.5410000000001673,4,middle,mid,0.024691358024691357,0.92,9.0,7.0,2.0,0.0,1.0,-2.8,-8.0,-0.7205363625331046,0.10014746543778585
BEA,TSU,False,2025,Bahrain Grand Prix,4,2025-04-13,41,57,0.7193,11,10,97.708,97.495,0.5410000000001673,-0.21299999999999386,234.0,0.0,256.0,257.0,288.0,287.0,326.0,326.0,234.0,-1.0,1.0,0.0,False,False,SOFT,SOFT,9,12,-3,3,3,True,False,False,SAKHIR,1,mixed,False,0,medium-speed,20,10,26.8,30.6,46.0,False,1.9,False,False,0.18299999999999983,-0.30100000000000193,-0.09499999999999886,0,False,Haas F1 Team,Red Bull Racing,False,0.8490000000001601,0.5259999999998399,4,middle,mid,0.0,0.8813559322033898,8.0,9.0,-1.0,0.0,0.0,8.0,-2.8,-1.317369696969692,-0.7205363625331046
ANT,BEA,False,2025,Bahrain Grand Prix,4,2025-04-13,41,57,0.7193,12,11,97.584,97.708,0.5259999999998399,0.12399999999999523,238.0,234.0,247.0,256.0,291.0,288.0,322.0,326.0,4.0,-9.0,3.0,-4.0,False,False,SOFT,SOFT,12,9,3,4,3,False,True,False,SAKHIR,1,mixed,False,0,medium-speed,5,20,26.8,30.6,46.0,False,1.9,False,False,0.11599999999999966,-0.1559999999999988,0.16399999999999793,2,False,Mercedes,Haas F1 Team,False,0.5410000000001673,1.168999999999869,4,middle,mid,0.0,1.0,4.0,8.0,-4.0,0.0,0.0,-1.0,8.0,-0.4225952380952407,-1.317369696969692
LAW,SAI,True,2025,Bahrain Grand Prix,4,2025-04-13,41,57,0.7193,15,14,97.69,98.415,0.9890000000004875,0.7250000000000085,236.0,0.0,249.0,253.0,291.0,283.0,337.0,303.0,236.0,-4.0,8.0,34.0,False,False,SOFT,HARD,9,9,0,3,3,True,True,False,SAKHIR,1,mixed,False,0,medium-speed,17,8,26.8,30.6,46.0,False,1.9,True,True,0.3819999999999979,0.27199999999999847,0.07099999999999795,0,True,Racing Bulls,Williams,False,2.231999999999971,0.3599999999996726,3,middle,mid,0.0,0.9454545454545454,6.0,5.0,1.0,-1.0,0.0,-6.0,-3.6,0.6505110565110499,-0.6028535741134761
HUL,LAW,False,2025,Bahrain Grand Prix,4,2025-04-13,41,57,0.7193,16,15,99.119,97.69,0.3599999999996726,-1.429000000000002,229.0,236.0,256.0,249.0,285.0,291.0,322.0,337.0,-7.0,7.0,-6.0,-15.0,False,False,MEDIUM,SOFT,14,9,5,3,3,True,True,False,SAKHIR,1,mixed,False,0,medium-speed,16,17,26.8,30.6,46.0,False,1.9,False,False,-1.0690000000000026,-0.25499999999999545,-0.10500000000000043,-1,True,Kick Sauber,Racing Bulls,False,0.9890000000004875,1.1539999999995416,3,middle,mid,0.07352941176470588,0.9629629629629629,2.0,6.0,-4.0,-0.8,-1.0,4.2,-6.0,-0.006774184876721279,0.6505110565110499
ALO,HAD,False,2025,Bahrain Grand Prix,4,2025-04-13,41,57,0.7193,18,17,98.53,98.686,0.7709999999997308,0.1560000000000059,0.0,0.0,255.0,257.0,289.0,289.0,324.0,320.0,0.0,-2.0,0.0,4.0,False,False,HARD,HARD,9,13,-4,3,3,True,True,False,SAKHIR,1,mixed,False,0,medium-speed,13,12,26.8,30.6,46.0,False,1.9,False,False,0.030000000000001137,0.32100000000000506,-0.19500000000000028,1,False,Aston Martin,Racing Bulls,False,1.1539999999995416,0.6730000000006839,4,middle,mid,0.02531645569620253,0.8571428571428571,10.0,6.0,4.0,0.2,0.0,6.4,6.0,0.8694885733808662,-0.6505110565110499
STR,ALO,False,2025,Bahrain Grand Prix,4,2025-04-13,41,57,0.7193,19,18,98.655,98.53,0.6730000000006839,-0.125,235.0,0.0,252.0,255.0,287.0,289.0,323.0,324.0,235.0,-3.0,-2.0,-1.0,False,False,HARD,HARD,9,9,0,3,3,True,True,False,SAKHIR,1,mixed,False,0,medium-speed,19,13,26.8,30.6,46.0,False,1.9,False,False,0.06499999999999773,-0.27200000000000557,0.08199999999999719,2,False,Aston Martin,Aston Martin,True,0.7709999999997308,0.5529999999998836,4,middle,mid,0.0821917808219178,0.9425287356321839,10.0,10.0,0.0,-0.4,0.2,-6.4,6.4,-0.8694885733808662,0.8694885733808662
BOR,STR,False,2025,Bahrain Grand Prix,4,2025-04-13,41,57,0.7193,20,19,98.758,98.655,0.5529999999998836,-0.10299999999999443,232.0,235.0,258.0,252.0,292.0,287.0,320.0,323.0,-3.0,6.0,5.0,-3.0,False,False,MEDIUM,HARD,9,9,0,3,3,True,True,False,SAKHIR,1,mixed,False,0,medium-speed,18,19,26.8,30.6,46.0,False,1.9,False,False,0.06400000000000006,0.07900000000000063,-0.24599999999999866,1,True,Kick Sauber,Aston Martin,False,0.6730000000006839,99.0,4,middle,mid,0.08695652173913043,0.9230769230769231,2.0,10.0,-8.0,-3.0,-0.4,-1.0,-6.4,-0.2173784584980325,-0.8694885733808662
TSU,DOO,False,2025,Bahrain Grand Prix,4,2025-04-13,42,57,0.7368,10,9,97.607,97.533,0.808999999999287,-0.07399999999999807,228.0,0.0,262.0,258.0,287.0,281.0,327.0,298.0,228.0,4.0,6.0,29.0,False,False,SOFT,HARD,13,14,-1,3,3,False,True,False,SAKHIR,1,mixed,False,0,medium-speed,10,11,26.7,30.6,46.0,False,1.9,False,True,0.3630000000000031,-0.2880000000000038,-0.14899999999999736,0,True,Red Bull Racing,Alpine,False,1.3780000000006112,0.7540000000008149,4,middle,mid,0.024691358024691357,0.92,9.0,7.0,2.0,0.0,1.0,-2.8,-8.0,-0.7205363625331046,0.10014746543778585
